month	country	direction	code	category	measure	value	netto	quantity	region	district	meta_year	meta_month
08/2020	AM	ЭК	1704909900	КОНДИТЕРСКИЕ ИЗДЕЛИЯ ИЗ САХАРА (ВКЛЮЧАЯ БЕЛЫЙ ШОКОЛАД), НЕ СОДЕРЖАЩИЕ КАКАО	1		1290	0	66000	1	2020	8
08/2020	TW	ИМ	8542323100	СХЕМЫ ЭЛЕКТРОННЫЕ ИНТЕГРАЛЬНЫЕ	ШТ		0	8900	45000	1	2020	8
08/2020	PL	ИМ	8483109500	ВАЛЫ ТРАНСМИССИОННЫЕ (ВКЛЮЧАЯ КУЛАЧКОВЫЕ И КОЛЕНЧАТЫЕ) И КРИВОШИПЫ; КОРПУСА ПОДШИПНИКОВ И ПОДШИПНИКИ СКОЛЬЖЕНИЯ ДЛЯ ВАЛОВ; ШЕСТЕРНИ И ЗУБЧАТЫЕ ПЕРЕДАЧИ; ШАРИКОВЫЕ ИЛИ РОЛИКОВЫЕ ВИНТОВЫЕ ПЕРЕДАЧИ; КОРОБКИ ПЕРЕДАЧ И ДРУГИЕ ВАРИАТОРЫ СКОРОСТИ, ВКЛЮЧАЯ ГИДРОТРАНСФОРМАТОРЫ; МАХОВИКИ И ШКИВЫ, ВКЛЮЧАЯ БЛОКИ ШКИВОВ; МУФТЫ И УСТРОЙСТВА ДЛЯ СОЕДИНЕНИЯ ВАЛОВ (ВКЛЮЧАЯ УНИВЕРСАЛЬНЫЕ ШАРНИРЫ)	ШТ		0	25	66000	1	2020	8
08/2020	UA	ЭК	5906999000	ТЕКСТИЛЬНЫЕ МАТЕРИАЛЫ ПРОРЕЗИНЕННЫЕ, КРОМЕ МАТЕРИАЛОВ ТОВАРНОЙ ПОЗИЦИИ 5902	1		0	0	66000	1	2020	8
08/2020	CN	ИМ	3214900009	ЗАМАЗКИ СТЕКОЛЬНАЯ И САДОВАЯ, ЦЕМЕНТЫ СМОЛЯНЫЕ, СОСТАВЫ ДЛЯ УПЛОТНЕНИЯ И ПРОЧИЕ МАСТИКИ; ШПАТЛЕВКИ ДЛЯ МАЛЯРНЫХ РАБОТ; НЕОГНЕУПОРНЫЕ СОСТАВЫ ДЛЯ ПОДГОТОВКИ ПОВЕРХНОСТЕЙ ФАСАДОВ, ВНУТРЕННИХ СТЕН ЗДАНИЙ, ПОЛОВ, ПОТОЛКОВ ИЛИ АНАЛОГИЧНЫЕ	1		0	0	45000	1	2020	8
08/2020	UA	ЭК	2711129700	ГАЗЫ НЕФТЯНЫЕ И УГЛЕВОДОРОДЫ ГАЗООБРАЗНЫЕ ПРОЧИЕ	1		427670	0	45000	1	2020	8
08/2020	BY	ЭК	7010906109	БУТЫЛИ, БУТЫЛКИ, ФЛАКОНЫ, КУВШИНЫ, ГОРШКИ, БАНКИ, АМПУЛЫ И ПРОЧИЕ СТЕКЛЯННЫЕ ЕМКОСТИ ДЛЯ ТРАНСПОРТИРОВКИ ИЛИ УПАКОВКИ ТОВАРОВ; БАНКИ ДЛЯ КОНСЕРВИРОВАНИЯ СТЕКЛЯННЫЕ; ПРЕДОХРАНИТЕЛЬНЫЕ ПРОБКИ ИЗ СТЕКЛА, ПРОБКИ, КРЫШКИ И ПРОЧИЕ АНАЛОГИЧНЫЕ СТЕКЛЯННЫЕ ИЗДЕЛИЯ	ШТ		0	179	66000	1	2020	8
08/2020	BY	ЭК	4006900000	ПРОЧИЕ ФОРМЫ (НАПРИМЕР, ПРУТКИ, ТРУБЫ И ПРОФИЛИ ФАСОННЫЕ) И ИЗДЕЛИЯ (НАПРИМЕР, ДИСКИ И КОЛЬЦА) ИЗ НЕВУЛКАНИЗОВАННОЙ РЕЗИНЫ	1		0	0	66000	1	2020	8
08/2020	BY	ИМ	0408998000	ЯЙЦА ПТИЦ БЕЗ СКОРЛУПЫ И ЯИЧНЫЕ ЖЕЛТКИ, СВЕЖИЕ, СУШЕНЫЕ, СВАРЕННЫЕ НА ПАРУ ИЛИ В КИПЯЩЕЙ ВОДЕ, ФОРМОВАННЫЕ, ЗАМОРОЖЕННЫЕ ИЛИ КОНСЕРВИРОВАННЫЕ ДРУГИМ СПОСОБОМ, С ДОБАВЛЕНИЕМ ИЛИ БЕЗ ДОБАВЛЕНИЯ САХАРА ИЛИ ДРУГИХ ПОДСЛАЩИВАЮЩИХ ВЕЩЕСТВ	1		0	0	66000	1	2020	8
08/2020	BY	ИМ	0909220000	СЕМЕНА АНИСА, БАДЬЯНА, ФЕНХЕЛЯ, КОРИАНДРА, ТМИНА РИМСКОГО, ИЛИ ТМИНА ВОЛОШСКОГО, ИЛИ ТМИНА; ЯГОДЫ МОЖЖЕВЕЛЬНИКА	1		0	0	66000	1	2020	8
08/2020	BY	ЭК	9002900009	ЛИНЗЫ, ПРИЗМЫ, ЗЕРКАЛА И ПРОЧИЕ ОПТИЧЕСКИЕ ЭЛЕМЕНТЫ, ИЗ ЛЮБОГО МАТЕРИАЛА, В СБОРЕ, ЯВЛЯЮЩИЕСЯ ЧАСТЯМИ ИНСТРУМЕНТОВ И ПРИБОРОВ ИЛИ ПРИСПОСОБЛЕНИЯМИ ДЛЯ НИХ, КРОМЕ ТАКИХ ЭЛЕМЕНТОВ ИЗ ОПТИЧЕСКИ НЕ ОБРАБОТАННОГО СТЕКЛА	1		0	0	66000	1	2020	8
08/2020	CH	ИМ	2008507100	ФРУКТЫ, ОРЕХИ И ПРОЧИЕ СЪЕДОБНЫЕ ЧАСТИ РАСТЕНИЙ, ПРИГОТОВЛЕННЫЕ ИЛИ КОНСЕРВИРОВАННЫЕ ИНЫМ СПОСОБОМ, СОДЕРЖАЩИЕ ИЛИ НЕ СОДЕРЖАЩИЕ ДОБАВОК САХАРА ИЛИ ДРУГИХ ПОДСЛАЩИВАЮЩИХ ВЕЩЕСТВ ИЛИ СПИРТА, В ДРУГОМ МЕСТЕ НЕ ПОИМЕНОВАННЫЕ ИЛИ НЕ ВКЛЮЧЕННЫЕ	1		0	0	45000	1	2020	8
08/2020	BY	ИМ	8422190000	МАШИНЫ ПОСУДОМОЕЧНЫЕ; ОБОРУДОВАНИЕ ДЛЯ МОЙКИ ИЛИ СУШКИ БУТЫЛОК ИЛИ ДРУГИХ ЕМКОСТЕЙ; ОБОРУДОВАНИЕ ДЛЯ ЗАПОЛНЕНИЯ, ЗАКУПОРКИ БУТЫЛОК, БАНОК, ЗАКРЫВАНИЯ ЯЩИКОВ, МЕШКОВ ИЛИ ДРУГИХ ЕМКОСТЕЙ, ДЛЯ ОПЕЧАТЫВАНИЯ ИХ ИЛИ ЭТИКЕТИРОВАНИЯ; ОБОРУДОВАНИЕ ДЛЯ ГЕРМЕТИЧНОЙ УКУПОРКИ КОЛПАКАМИ ИЛИ КРЫШКАМИ БУТЫЛОК, БАНОК, ТУБ И АНАЛОГИЧНЫХ ЕМКОСТЕЙ; ОБОРУДОВАНИЕ ДЛЯ УПАКОВКИ ИЛИ ОБЕРТКИ (ВКЛЮЧАЯ ОБОРУДОВАНИЕ, ОБЕРТЫВАЮЩЕЕ ТОВАР С ТЕРМОУСАДКОЙ УПАКОВОЧНОГО МАТЕРИАЛА) ПРОЧЕЕ; ОБОРУДОВАНИЕ ДЛЯ ГАЗИРОВАНИЯ НАПИТКОВ	ШТ		1042	6	66000	1	2020	8
08/2020	PL	ИМ	3824995500	ГОТОВЫЕ СВЯЗУЮЩИЕ ВЕЩЕСТВА ДЛЯ ПРОИЗВОДСТВА ЛИТЕЙНЫХ ФОРМ ИЛИ ЛИТЕЙНЫХ СТЕРЖНЕЙ; ПРОДУКТЫ И ПРЕПАРАТЫ ХИМИЧЕСКИЕ, ХИМИЧЕСКОЙ ИЛИ СМЕЖНЫХ ОТРАСЛЕЙ ПРОМЫШЛЕННОСТИ (ВКЛЮЧАЯ ПРЕПАРАТЫ, СОСТОЯЩИЕ ИЗ СМЕСЕЙ ПРИРОДНЫХ ПРОДУКТОВ), В ДРУГОМ МЕСТЕ НЕ ПОИМЕНОВАННЫЕ ИЛИ НЕ ВКЛЮЧЕННЫЕ	1		1890	0	45000	1	2020	8
08/2020	BY	ИМ	6104220000	КОСТЮМЫ, КОМПЛЕКТЫ, ЖАКЕТЫ, БЛАЙЗЕРЫ, ПЛАТЬЯ, ЮБКИ, ЮБКИ-БРЮКИ, БРЮКИ, КОМБИНЕЗОНЫ С НАГРУДНИКАМИ И ЛЯМКАМИ, БРИДЖИ И ШОРТЫ (КРОМЕ КУПАЛЬНЫХ) ТРИКОТАЖНЫЕ МАШИННОГО ИЛИ РУЧНОГО ВЯЗАНИЯ, ЖЕНСКИЕ ИЛИ ДЛЯ ДЕВОЧЕК	ШТ		0	505	66000	1	2020	8
08/2020	AT	ИМ	8421230000	ЦЕНТРИФУГИ, ВКЛЮЧАЯ ЦЕНТРОБЕЖНЫЕ СУШИЛКИ; ОБОРУДОВАНИЕ И УСТРОЙСТВА ДЛЯ ФИЛЬТРОВАНИЯ ИЛИ ОЧИСТКИ ЖИДКОСТЕЙ ИЛИ ГАЗОВ	ШТ		0	40318	45000	1	2020	8
08/2020	FI	ИМ	7318230009	ВИНТЫ, БОЛТЫ, ГАЙКИ, ГЛУХАРИ, ВВЕРТНЫЕ КРЮКИ, ЗАКЛЕПКИ, ШПОНКИ, ШПЛИНТЫ, ШАЙБЫ (ВКЛЮЧАЯ ПРУЖИННЫЕ) И АНАЛОГИЧНЫЕ ИЗДЕЛИЯ, ИЗ ЧЕРНЫХ МЕТАЛЛОВ	1		0	0	45000	1	2020	8
08/2020	AZ	ЭК	8414598000	НАСОСЫ ВОЗДУШНЫЕ ИЛИ ВАКУУМНЫЕ, ВОЗДУШНЫЕ ИЛИ ГАЗОВЫЕ КОМПРЕССОРЫ И ВЕНТИЛЯТОРЫ; ВЕНТИЛЯЦИОННЫЕ ИЛИ РЕЦИРКУЛЯЦИОННЫЕ ВЫТЯЖНЫЕ КОЛПАКИ ИЛИ ШКАФЫ С ВЕНТИЛЯТОРОМ, С ФИЛЬТРАМИ ИЛИ БЕЗ ФИЛЬТРОВ; ГАЗОНЕПРОНИЦАЕМЫЕ ШКАФЫ БИОЛОГИЧЕСКОЙ БЕЗОПАСНОСТИ С ФИЛЬТРАМИ ИЛИ БЕЗ ФИЛЬТРОВ	ШТ		0	1	45000	1	2020	8
08/2020	SK	ИМ	8214900000	ИЗДЕЛИЯ РЕЖУЩИЕ ПРОЧИЕ (НАПРИМЕР, МАШИНКИ ДЛЯ СТРИЖКИ ВОЛОС, СПЕЦИАЛЬНЫЕ НОЖИ ДЛЯ МЯСНИКОВ ИЛИ СПЕЦИАЛЬНЫЕ КУХОННЫЕ НОЖИ И СЕЧКИ, НОЖИ ДЛЯ БУМАГИ); МАНИКЮРНЫЕ ИЛИ ПЕДИКЮРНЫЕ НАБОРЫ И ИНСТРУМЕНТЫ (ВКЛЮЧАЯ ПИЛКИ ДЛЯ НОГТЕЙ)	1		0	0	45000	1	2020	8
08/2020	CN	ИМ	8467219100	ИНСТРУМЕНТЫ РУЧНЫЕ ПНЕВМАТИЧЕСКИЕ, ГИДРАВЛИЧЕСКИЕ ИЛИ СО ВСТРОЕННЫМ ЭЛЕКТРИЧЕСКИМ ИЛИ НЕЭЛЕКТРИЧЕСКИМ ДВИГАТЕЛЕМ	ШТ		0	1864	66000	1	2020	8
08/2020	GB	ИМ	7318220009	ВИНТЫ, БОЛТЫ, ГАЙКИ, ГЛУХАРИ, ВВЕРТНЫЕ КРЮКИ, ЗАКЛЕПКИ, ШПОНКИ, ШПЛИНТЫ, ШАЙБЫ (ВКЛЮЧАЯ ПРУЖИННЫЕ) И АНАЛОГИЧНЫЕ ИЗДЕЛИЯ, ИЗ ЧЕРНЫХ МЕТАЛЛОВ	1		0	0	45000	1	2020	8
08/2020	BY	ИМ	8302420000	КРЕПЕЖНАЯ АРМАТУРА, ФУРНИТУРА И АНАЛОГИЧНЫЕ ИЗДЕЛИЯ ИЗ НЕДРАГОЦЕННЫХ МЕТАЛЛОВ, ИСПОЛЬЗУЕМЫЕ ДЛЯ МЕБЕЛИ, ДВЕРЕЙ, ЛЕСТНИЦ, ОКОН, ШТОР, В САЛОНАХ ТРАНСПОРТНЫХ СРЕДСТВ, ШОРНЫХ ИЗДЕЛИЙ, ЧЕМОДАНОВ, ЯЩИКОВ, ШКАТУЛОК ИЛИ АНАЛОГИЧНЫХ ИЗДЕЛИЙ; ВЕШАЛКИ ДЛЯ ШЛЯП, КРЮЧКИ ДЛЯ ШЛЯП, КРОНШТЕЙНЫ И АНАЛОГИЧНЫЕ ИЗДЕЛИЯ ИЗ НЕДРАГОЦЕННЫХ МЕТАЛЛОВ; МЕБЕЛЬНЫЕ КОЛЕСА С КРЕПЕЖНЫМИ ПРИСПОСОБЛЕНИЯМИ ИЗ НЕДРАГОЦЕННЫХ МЕТАЛЛОВ; АВТОМАТИЧЕСКИЕ УСТРОЙСТВА ИЗ НЕДРАГОЦЕННЫХ МЕТАЛЛОВ ДЛЯ ЗАКРЫВАНИЯ ДВЕРЕЙ	1		0	0	66000	1	2020	8
08/2020	BY	ИМ	4011100009	ШИНЫ И ПОКРЫШКИ ПНЕВМАТИЧЕСКИЕ РЕЗИНОВЫЕ НОВЫЕ	ШТ		0	72	66000	1	2020	8
08/2020	UA	ЭК	3304990000	КОСМЕТИЧЕСКИЕ СРЕДСТВА ИЛИ СРЕДСТВА ДЛЯ МАКИЯЖА И СРЕДСТВА ДЛЯ УХОДА ЗА КОЖЕЙ (КРОМЕ ЛЕКАРСТВЕННЫХ), ВКЛЮЧАЯ СРЕДСТВА ПРОТИВ ЗАГАРА ИЛИ ДЛЯ ЗАГАРА; СРЕДСТВА ДЛЯ МАНИКЮРА ИЛИ ПЕДИКЮРА	1		0	0	66000	1	2020	8
08/2020	GR	ИМ	6104630000	КОСТЮМЫ, КОМПЛЕКТЫ, ЖАКЕТЫ, БЛАЙЗЕРЫ, ПЛАТЬЯ, ЮБКИ, ЮБКИ-БРЮКИ, БРЮКИ, КОМБИНЕЗОНЫ С НАГРУДНИКАМИ И ЛЯМКАМИ, БРИДЖИ И ШОРТЫ (КРОМЕ КУПАЛЬНЫХ) ТРИКОТАЖНЫЕ МАШИННОГО ИЛИ РУЧНОГО ВЯЗАНИЯ, ЖЕНСКИЕ ИЛИ ДЛЯ ДЕВОЧЕК	ШТ		0	552	45000	1	2020	8
08/2020	AT	ИМ	4412998500	ФАНЕРА КЛЕЕНАЯ, ПАНЕЛИ ФАНЕРОВАННЫЕ И АНАЛОГИЧНАЯ СЛОИСТАЯ ДРЕВЕСИНА	М3		0	0	45000	1	2020	8
08/2020	GB	ИМ	2208304100	СПИРТ ЭТИЛОВЫЙ НЕДЕНАТУРИРОВАННЫЙ С КОНЦЕНТРАЦИЕЙ СПИРТА МЕНЕЕ 80 ОБ.%; СПИРТОВЫЕ НАСТОЙКИ, ЛИКЕРЫ И ПРОЧИЕ СПИРТНЫЕ НАПИТКИ	Л 100% СПИРТА		0	0	14000	1	2020	8
08/2020	UA	ЭК	4802551500	БУМАГА И КАРТОН НЕМЕЛОВАННЫЕ, ИСПОЛЬЗУЕМЫЕ ДЛЯ ПИСЬМА, ПЕЧАТИ ИЛИ ДРУГИХ ГРАФИЧЕСКИХ ЦЕЛЕЙ, И НЕПЕРФОРИРОВАННЫЕ КАРТЫ И НЕПЕРФОРИРОВАННЫЕ БУМАЖНЫЕ ЛЕНТЫ, В РУЛОНАХ ИЛИ ПРЯМОУГОЛЬНЫХ (ВКЛЮЧАЯ КВАДРАТНЫЕ) ЛИСТАХ ЛЮБОГО РАЗМЕРА, КРОМЕ БУМАГИ ТОВАРНОЙ ПОЗИЦИИ 4801 ИЛИ 4803; БУМАГА И КАРТОН РУЧНОГО ОТЛИВА	1		1087	0	14000	1	2020	8
08/2020	GR	ЭК	4905100000	КАРТЫ ГЕОГРАФИЧЕСКИЕ И ГИДРОГРАФИЧЕСКИЕ ИЛИ АНАЛОГИЧНЫЕ КАРТЫ ВСЕХ ВИДОВ, ВКЛЮЧАЯ АТЛАСЫ, НАСТЕННЫЕ КАРТЫ, ТОПОГРАФИЧЕСКИЕ ПЛАНЫ И ГЛОБУСЫ, ОТПЕЧАТАННЫЕ	1		1825	0	45000	1	2020	8
08/2020	PL	ИМ	4002110009	КАУЧУК СИНТЕТИЧЕСКИЙ И ФАКТИС, ПОЛУЧЕННЫЙ ИЗ МАСЕЛ, В ПЕРВИЧНЫХ ФОРМАХ ИЛИ В ВИДЕ ПЛАСТИН, ЛИСТОВ ИЛИ ПОЛОС, ИЛИ ЛЕНТ; СМЕСИ ЛЮБОГО ПРОДУКТА ТОВАРНОЙ ПОЗИЦИИ 4001 С ЛЮБЫМ ПРОДУКТОМ ДАННОЙ ТОВАРНОЙ ПОЗИЦИИ, В ПЕРВИЧНЫХ ФОРМАХ ИЛИ В ВИДЕ ПЛАСТИН, ЛИСТОВ ИЛИ ПОЛОС, ИЛИ ЛЕНТ	1		20000	0	45000	1	2020	8
08/2020	BY	ЭК	5607491100	БЕЧЕВКИ, ВЕРЕВКИ, КАНАТЫ И ТРОСЫ, ПЛЕТЕНЫЕ ИЛИ НЕПЛЕТЕНЫЕ, ИЛИ В ОПЛЕТКЕ ИЛИ БЕЗ ОПЛЕТКИ, И ПРОПИТАННЫЕ ИЛИ НЕПРОПИТАННЫЕ, С ПОКРЫТИЕМ ИЛИ БЕЗ ПОКРЫТИЯ, В ОБОЛОЧКЕ ИЛИ БЕЗ ОБОЛОЧКИ ИЗ РЕЗИНЫ ИЛИ ПЛАСТМАССЫ	1		0	0	45000	1	2020	8
08/2020	BY	ИМ	7318159009	ВИНТЫ, БОЛТЫ, ГАЙКИ, ГЛУХАРИ, ВВЕРТНЫЕ КРЮКИ, ЗАКЛЕПКИ, ШПОНКИ, ШПЛИНТЫ, ШАЙБЫ (ВКЛЮЧАЯ ПРУЖИННЫЕ) И АНАЛОГИЧНЫЕ ИЗДЕЛИЯ, ИЗ ЧЕРНЫХ МЕТАЛЛОВ	1	13	0	0	14000	1	2020	8
08/2020	CN	ИМ	8213000000	ПРОЧЕЕ	1		0	0	78000	1	2020	8
08/2020	FR	ИМ	3506910000	ГОТОВЫЕ КЛЕИ И ПРОЧИЕ ГОТОВЫЕ АДГЕЗИВЫ, В ДРУГОМ МЕСТЕ НЕ ПОИМЕНОВАННЫЕ ИЛИ НЕ ВКЛЮЧЕННЫЕ; ПРОДУКТЫ, ПРИГОДНЫЕ ДЛЯ ИСПОЛЬЗОВАНИЯ В КАЧЕСТВЕ КЛЕЕВ ИЛИ АДГЕЗИВОВ, РАСФАСОВАННЫЕ ДЛЯ РОЗНИЧНОЙ ПРОДАЖИ В КАЧЕСТВЕ КЛЕЕВ ИЛИ АДГЕЗИВОВ, НЕТТО-МАССОЙ НЕ БОЛЕЕ 1 КГ	1		0	0	45000	1	2020	8
08/2020	ZA	ИМ	3507909000	ФЕРМЕНТЫ; ФЕРМЕНТНЫЕ ПРЕПАРАТЫ, В ДРУГОМ МЕСТЕ НЕ ПОИМЕНОВАННЫЕ ИЛИ НЕ ВКЛЮЧЕННЫЕ	1		0	0	45000	1	2020	8
08/2020	PK	ИМ	6204420000	КОСТЮМЫ, КОМПЛЕКТЫ, ЖАКЕТЫ, БЛАЙЗЕРЫ, ПЛАТЬЯ, ЮБКИ, ЮБКИ-БРЮКИ, БРЮКИ, КОМБИНЕЗОНЫ С НАГРУДНИКАМИ И ЛЯМКАМИ, БРИДЖИ И ШОРТЫ (КРОМЕ КУПАЛЬНЫХ) ЖЕНСКИЕ ИЛИ ДЛЯ ДЕВОЧЕК	ШТ		0	367	45000	1	2020	8
08/2020	MD	ЭК	7320208508	ПРУЖИНЫ, РЕССОРЫ И ЛИСТЫ ДЛЯ НИХ, ИЗ ЧЕРНЫХ МЕТАЛЛОВ	1		0	0	78000	1	2020	8
08/2020	MD	ЭК	4421991000	ИЗДЕЛИЯ ДЕРЕВЯННЫЕ ПРОЧИЕ	1		0	0	45000	1	2020	8
08/2020	IT	ИМ	9506701000	ИНВЕНТАРЬ И ОБОРУДОВАНИЕ ДЛЯ ЗАНЯТИЙ ОБЩЕЙ ФИЗКУЛЬТУРОЙ, ГИМНАСТИКОЙ, ЛЕГКОЙ АТЛЕТИКОЙ, ПРОЧИМИ ВИДАМИ СПОРТА (ВКЛЮЧАЯ НАСТОЛЬНЫЙ ТЕННИС) ИЛИ ДЛЯ ИГР НА ОТКРЫТОМ ВОЗДУХЕ, В ДРУГОМ МЕСТЕ ДАННОЙ ГРУППЫ НЕ ПОИМЕНОВАННЫЕ ИЛИ НЕ ВКЛЮЧЕННЫЕ; БАССЕЙНЫ ПЛАВАТЕЛЬНЫЕ И БАССЕЙНЫ ДЛЯ ДЕТЕЙ	ПАР		0	1760	45000	1	2020	8
08/2020	BY	ИМ	2309909609	ПРОДУКТЫ, ИСПОЛЬЗУЕМЫЕ ДЛЯ КОРМЛЕНИЯ ЖИВОТНЫХ	1		0	0	78000	1	2020	8
08/2020	ES	ИМ	9028200000	СЧЕТЧИКИ ПОДАЧИ ИЛИ ПРОИЗВОДСТВА ГАЗА, ЖИДКОСТИ ИЛИ ЭЛЕКТРОЭНЕРГИИ, ВКЛЮЧАЯ КАЛИБРУЮЩИЕ	ШТ		0	175	45000	1	2020	8
08/2020	US	ИМ	7325999009	ИЗДЕЛИЯ ЛИТЫЕ ИЗ ЧЕРНЫХ МЕТАЛЛОВ ПРОЧИЕ	1		0	0	78000	1	2020	8
08/2020	KZ	ЭК	8479899708	МАШИНЫ И МЕХАНИЧЕСКИЕ УСТРОЙСТВА, ИМЕЮЩИЕ ИНДИВИДУАЛЬНЫЕ ФУНКЦИИ, В ДРУГОМ МЕСТЕ ДАННОЙ ГРУППЫ НЕ ПОИМЕНОВАННЫЕ ИЛИ НЕ ВКЛЮЧЕННЫЕ	ШТ		0	427	78000	1	2020	8
08/2020	IT	ИМ	8419320000	МАШИНЫ, ОБОРУДОВАНИЕ ПРОМЫШЛЕННОЕ ИЛИ ЛАБОРАТОРНОЕ С ЭЛЕКТРИЧЕСКИМ ИЛИ НЕЭЛЕКТРИЧЕСКИМ НАГРЕВОМ (ИСКЛЮЧАЯ ПЕЧИ, КАМЕРЫ И ДРУГОЕ ОБОРУДОВАНИЕ ТОВАРНОЙ ПОЗИЦИИ 8514) ДЛЯ ОБРАБОТКИ МАТЕРИАЛОВ В ПРОЦЕССЕ С ИЗМЕНЕНИЕМ ТЕМПЕРАТУРЫ, ТАКОМ КАК НАГРЕВ, ВАРКА, ЖАРЕНЬЕ, ДИСТИЛЛЯЦИЯ, РЕКТИФИКАЦИЯ, СТЕРИЛИЗАЦИЯ, ПАСТЕРИЗАЦИЯ, ПРОПАРИВАНИЕ, СУШКА, ВЫПАРИВАНИЕ, КОНДЕНСИРОВАНИЕ ИЛИ ОХЛАЖДЕНИЕ, ЗА ИСКЛЮЧЕНИЕМ МАШИН И ОБОРУДОВАНИЯ, ИСПОЛЬЗУЕМЫХ В БЫТОВЫХ ЦЕЛЯХ; ВОДОНАГРЕВАТЕЛИ ПРОТОЧНЫЕ ИЛИ НАКОПИТЕЛЬНЫЕ (ЕМКОСТНЫЕ), НЕЭЛЕКТРИЧЕСКИЕ	ШТ		301810	1	78000	1	2020	8
08/2020	US	ИМ	2842908000	СОЛИ НЕОРГАНИЧЕСКИХ КИСЛОТ ИЛИ ПЕРОКСОКИСЛОТ (ВКЛЮЧАЯ АЛЮМОСИЛИКАТЫ ОПРЕДЕЛЕННОГО ИЛИ НЕОПРЕДЕЛЕННОГО ХИМИЧЕСКОГО СОСТАВА), КРОМЕ АЗИДОВ, ПРОЧИЕ	1		0	0	45000	1	2020	8
08/2020	DE	ИМ	2849901000	КАРБИДЫ, ОПРЕДЕЛЕННОГО ИЛИ НЕОПРЕДЕЛЕННОГО ХИМИЧЕСКОГО СОСТАВА	1		0	0	45000	1	2020	8
08/2020	HU	ИМ	7616100000	ИЗДЕЛИЯ ИЗ АЛЮМИНИЯ ПРОЧИЕ	1		0	0	17000	1	2020	8
08/2020	CN	ИМ	3917400009	ТРУБЫ, ТРУБКИ, ШЛАНГИ И ИХ ФИТИНГИ (НАПРИМЕР, СОЕДИНЕНИЯ, КОЛЕНА, ФЛАНЦЫ), ИЗ ПЛАСТМАСС	1		0	0	17000	1	2020	8
08/2020	UA	ИМ	4009310000	ТРУБЫ, ТРУБКИ И ШЛАНГИ ИЗ ВУЛКАНИЗОВАННОЙ РЕЗИНЫ, КРОМЕ ТВЕРДОЙ РЕЗИНЫ, БЕЗ ФИТИНГОВ ИЛИ С ФИТИНГАМИ (НАПРИМЕР, СОЕДИНЕНИЯМИ, ПАТРУБКАМИ, ФЛАНЦАМИ)	1		0	0	17000	1	2020	8
08/2020	TR	ИМ	4005910000	НЕВУЛКАНИЗОВАННАЯ РЕЗИНОВАЯ СМЕСЬ, В ПЕРВИЧНЫХ ФОРМАХ ИЛИ В ВИДЕ ПЛАСТИН, ЛИСТОВ ИЛИ ПОЛОС, ИЛИ ЛЕНТ	1		21500	0	17000	1	2020	8
08/2020	FR	ИМ	8541100009	ПРИБОРЫ ПОЛУПРОВОДНИКОВЫЕ (НАПРИМЕР, ДИОДЫ, ТРАНЗИСТОРЫ, ПРЕОБРАЗОВАТЕЛИ НА ОСНОВЕ ПОЛУПРОВОДНИКОВ); ФОТОЧУВСТВИТЕЛЬНЫЕ ПОЛУПРОВОДНИКОВЫЕ ПРИБОРЫ, ВКЛЮЧАЯ ФОТОГАЛЬВАНИЧЕСКИЕ ЭЛЕМЕНТЫ, СОБРАННЫЕ ИЛИ НЕ СОБРАННЫЕ В МОДУЛИ, ВМОНТИРОВАННЫЕ ИЛИ НЕ ВМОНТИРОВАННЫЕ В ПАНЕЛИ; СВЕТОДИОДЫ (LED), СОБРАННЫЕ ИЛИ НЕ СОБРАННЫЕ С ДРУГИМИ СВЕТОДИОДАМИ (LED); ПЬЕЗОЭЛЕКТРИЧЕСКИЕ КРИСТАЛЛЫ В СБОРЕ	ШТ		0	237	45000	1	2020	8
08/2020	BY	ИМ	8542319090	СХЕМЫ ЭЛЕКТРОННЫЕ ИНТЕГРАЛЬНЫЕ	ШТ		0	2069	45000	1	2020	8
08/2020	KZ	ЭК	9017900009	ИНСТРУМЕНТЫ ДЛЯ ЧЕРЧЕНИЯ, РАЗМЕТКИ ИЛИ МАТЕМАТИЧЕСКИХ РАСЧЕТОВ (НАПРИМЕР, ЧЕРТЕЖНЫЕ МАШИНЫ, ПАНТОГРАФЫ, ТРАНСПОРТИРЫ, ЧЕРТЕЖНЫЕ НАБОРЫ, ЛОГАРИФМИЧЕСКИЕ ЛИНЕЙКИ, ДИСКОВЫЕ КАЛЬКУЛЯТОРЫ); ИНСТРУМЕНТЫ РУЧНЫЕ ДЛЯ ИЗМЕРЕНИЯ ЛИНЕЙНЫХ РАЗМЕРОВ (НАПРИМЕР, ИЗМЕРИТЕЛЬНЫЕ СТЕРЖНИ И РУЛЕТКИ, МИКРОМЕТРЫ, КРОНЦИРКУЛИ), В ДРУГОМ МЕСТЕ ДАННОЙ ГРУППЫ НЕ ПОИМЕНОВАННЫЕ ИЛИ НЕ ВКЛЮЧЕННЫЕ	1		0	0	45000	1	2020	8
08/2020	US	ИМ	4016999708	ИЗДЕЛИЯ ИЗ ВУЛКАНИЗОВАННОЙ РЕЗИНЫ, КРОМЕ ТВЕРДОЙ РЕЗИНЫ, ПРОЧИЕ	1		0	0	17000	1	2020	8
