code,country,direction,district,measure,month,netto,quantity,region,value
4009320000,MX,ИМ,4,1,10/2020,0,0,92000,"48242,1"
4009320000,DE,ИМ,4,1,10/2020,0,0,92000,"8817,99"
3304990000,KG,ЭК,4,1,10/2020,0,0,92000,"1622,1"
3904220009,PT,ИМ,4,1,10/2020,20000,0,92000,"20300,71"
3304990000,UA,ЭК,4,1,10/2020,0,0,92000,"78673,92"
4016995209,TH,ИМ,4,1,10/2020,0,0,92000,"110,58"
9018491000,RS,ЭК,4,ШТ,10/2020,0,75,92000,"202,91"
2002903900,EE,ЭК,4,1,10/2020,0,0,92000,"115,3"
8536419000,ZA,ЭК,4,1,10/2020,0,0,92000,"1,6"
9031803800,GB,ИМ,4,ШТ,10/2020,0,6,92000,"294,48"
8539213009,BY,ЭК,4,ШТ,10/2020,0,1154,92000,"210,46"
8708405009,DE,ИМ,4,1,10/2020,0,0,92000,"5712238,39"
8707909009,GB,ИМ,4,ШТ,10/2020,2361,3,92000,"33952,74"
8512301009,IT,ИМ,4,1,10/2020,0,0,92000,"142523,54"
8302300009,DK,ИМ,4,1,10/2020,0,0,92000,"4,87"
7318165000,ID,ЭК,4,1,10/2020,0,0,92000,"18,48"
7320901000,IT,ИМ,4,1,10/2020,0,0,92000,"53,49"
7419999000,US,ИМ,4,1,10/2020,0,0,92000,"129,12"
7318149900,DE,ИМ,4,1,10/2020,0,0,92000,"3219,34"
7318290009,DK,ИМ,4,1,10/2020,0,0,92000,"6,34"
5705003000,NL,ИМ,4,М2,10/2020,0,0,92000,"2172,43"
3808942000,FR,ИМ,4,1,10/2020,450,0,92000,"3078,69"
1905319900,IL,ЭК,4,1,10/2020,0,0,92000,"5157,07"
8541100009,UA,ЭК,4,ШТ,11/2020,0,2,92000,"9,78"
9026208000,US,ИМ,4,ШТ,11/2020,0,20,92000,"320,04"
8708809109,MD,ЭК,4,1,11/2020,0,0,92000,"70,1"
3402209000,UA,ЭК,4,1,11/2020,0,0,92000,"121869,93"
8482800009,UZ,ЭК,4,ШТ,11/2020,500,1732,92000,"1431,09"
8482200009,UA,ЭК,4,ШТ,11/2020,1,1,92000,"11,68"
8481808199,CA,ИМ,4,1,11/2020,0,0,92000,"34,86"
8301600009,US,ИМ,4,1,11/2020,0,0,92000,"2010,53"
7318157009,BA,ЭК,4,1,11/2020,0,0,92000,"201,57"
4011100009,PL,ЭК,4,ШТ,11/2020,0,152,92000,"5028,79"
4810130009,DE,ИМ,4,1,11/2020,82978,0,92000,"115100,59"
4823908597,GB,ИМ,4,1,11/2020,0,0,92000,"187,2"
8708913509,AZ,ЭК,4,1,11/2020,0,0,92000,"3087,39"
2902190000,EE,ЭК,4,1,11/2020,141451,0,92000,"93623,27"
9018191000,KZ,ЭК,4,ШТ,11/2020,0,5,92000,"3088,28"
9018499000,AZ,ЭК,4,ШТ,11/2020,0,445000,92000,"19035,29"
8544300007,MX,ИМ,4,1,11/2020,0,0,92000,"1526194,06"
8708509909,JP,ИМ,4,1,11/2020,0,0,92000,"24900,97"
8484100009,IT,ИМ,4,1,11/2020,0,0,92000,"1903,65"
9032890000,GB,ИМ,4,ШТ,11/2020,0,126,92000,"23541,57"
9018499000,US,ИМ,4,ШТ,11/2020,0,20,92000,"2059,7"
8539293009,IT,ИМ,4,ШТ,11/2020,0,162,92000,"87,12"
8482500001,IN,ИМ,4,ШТ,11/2020,0,8960,92000,"22139,92"
8421396000,PL,ИМ,4,ШТ,11/2020,0,732,92000,"702002,84"
8208900000,DE,ИМ,4,1,11/2020,0,0,92000,"22975,36"
6104420000,UZ,ИМ,4,ШТ,11/2020,63,750,92000,"1144,16"
7306900009,BY,ЭК,4,1,11/2020,0,0,92000,"502,93"
8421290009,GN,ЭК,4,ШТ,11/2020,0,10,92000,"142,96"
8413608000,HU,ИМ,4,ШТ,11/2020,0,1,92000,"359,15"
3921131000,AM,ЭК,4,1,11/2020,0,0,92000,"49269,74"
2803000000,BY,ЭК,4,1,11/2020,2450568,0,92000,"1659632,56"
2710199800,EE,ЭК,4,1,11/2020,11594698,0,92000,"3700986,41"
2710199800,DE,ИМ,4,1,11/2020,0,0,92000,"386,22"
4010320000,MD,ЭК,4,1,11/2020,0,0,92000,"368,99"
9017801000,UA,ЭК,4,ШТ,11/2020,0,1,92000,"3,97"
8701201018,TM,ЭК,4,ШТ,11/2020,157675,17,92000,530060
8421197009,TR,ИМ,4,ШТ,11/2020,5856,3,92000,"135107,55"
7306307708,KZ,ЭК,4,1,11/2020,153669,0,92000,"78937,56"
7326909807,BE,ИМ,4,1,11/2020,0,0,92000,"24786,62"
4016999109,KR,ИМ,4,1,11/2020,0,0,92000,"84,89"
8547200009,NL,ИМ,4,1,11/2020,0,0,92000,"150,25"
4812000000,LT,ЭК,4,1,11/2020,74,0,92000,"239,02"
3814009000,BE,ИМ,4,1,11/2020,0,0,92000,"824,87"
2103200000,BY,ЭК,4,1,11/2020,0,0,92000,"123894,85"
8708109009,SK,ИМ,4,1,11/2020,0,0,92000,"21,73"
9403903000,BY,ЭК,4,1,11/2020,0,0,92000,"1052,31"
3924900009,PL,ИМ,4,1,11/2020,0,0,92000,"336,38"
3305900009,UA,ЭК,4,1,11/2020,0,0,92000,"33002,34"
8536501109,PT,ИМ,4,1,11/2020,0,0,92000,"8914,33"
8512200009,GN,ЭК,4,ШТ,11/2020,0,48,92000,"331,53"
8483409000,BA,ИМ,4,ШТ,11/2020,0,18,92000,"1137,01"
9018329000,KZ,ЭК,4,1,11/2020,27,0,92000,"2615,74"
8536490000,KZ,ЭК,4,1,11/2020,0,0,92000,"731,07"
8483109500,MD,ЭК,4,ШТ,11/2020,0,2,92000,"322,9"
8310000000,CN,ИМ,4,1,11/2020,0,0,92000,"5440,84"
8483200000,JP,ИМ,4,ШТ,11/2020,0,1,92000,"1761,4"
7326909807,DE,ЭК,4,1,11/2020,0,0,92000,"727,92"
8412908009,BY,ЭК,4,1,11/2020,0,0,92000,"581,39"
8301600001,DE,ИМ,4,1,11/2020,0,0,92000,"9093,76"
8421290009,FR,ИМ,4,ШТ,11/2020,0,1,92000,"6,8"
7318210009,CN,ИМ,4,1,11/2020,0,0,92000,"320,87"
7318240009,JP,ИМ,4,1,11/2020,0,0,92000,"40,74"
7326909807,BG,ЭК,4,1,11/2020,0,0,92000,"140,44"
8507908000,BY,ЭК,4,1,11/2020,0,0,92000,"234,64"
8483908909,TW,ИМ,4,1,11/2020,0,0,92000,"7,85"
8483409000,IT,ИМ,4,ШТ,11/2020,0,2,92000,"444,98"
4009410000,DE,ИМ,4,1,11/2020,0,0,92000,"1008,6"
4411149000,AM,ЭК,4,М2,11/2020,0,0,92000,"21656,16"
3917330009,PL,ИМ,4,1,11/2020,0,0,92000,"20887,64"
4009210000,IT,ИМ,4,1,11/2020,0,0,92000,"128,57"
3402130000,GB,ИМ,4,1,11/2020,6000,0,92000,"17403,24"
1905329900,KZ,ЭК,4,1,11/2020,0,0,92000,5859
2818109100,CN,ИМ,4,1,11/2020,23000,0,92000,"18122,54"
9607190000,CN,ИМ,4,М,11/2020,0,130000,92000,"6683,24"
9503004900,NNN,ЭК,4,ШТ,11/2020,0,59,92000,"112,62"
8505902009,DE,ИМ,4,1,11/2020,0,0,92000,"1538,45"
8511400008,JP,ИМ,4,ШТ,11/2020,0,68,92000,"3974,73"
9403903000,BA,ЭК,4,1,11/2020,41615,0,92000,"34888,03"
8481805990,BY,ИМ,4,1,11/2020,0,0,92000,"154113,39"
8467223000,KZ,ИМ,4,ШТ,11/2020,40,9,92000,"610,84"
8501310000,MX,ИМ,4,ШТ,11/2020,0,26,92000,"808,46"
9018908409,US,ЭК,4,ШТ,11/2020,12,482,92000,"30877,37"
8412218008,NL,ИМ,4,ШТ,11/2020,0,2278,92000,"196041,89"
7020008000,KR,ИМ,4,1,11/2020,200,0,92000,"225,38"
8207403000,DE,ИМ,4,1,11/2020,0,0,92000,"536,14"
8301200009,DE,ИМ,4,1,11/2020,0,0,92000,"151962,83"
7318290009,MX,ИМ,4,1,11/2020,0,0,92000,"26,32"
7318163009,KR,ИМ,4,1,11/2020,8,0,92000,"121,89"
7306308000,BY,ЭК,4,1,11/2020,166647,0,92000,"80198,03"
7009100009,PL,ИМ,4,ШТ,11/2020,0,4,92000,"368,97"
7318210009,NNN,ИМ,4,1,11/2020,0,0,92000,"80,71"
7318157009,FR,ИМ,4,1,11/2020,0,0,92000,"75,49"
7326200009,BA,ЭК,4,1,11/2020,1,0,92000,"89,78"
7419999000,IT,ИМ,4,1,11/2020,0,0,92000,"72,07"
6804210000,DE,ИМ,4,1,11/2020,0,0,92000,"857,74"
8302200000,KZ,ЭК,4,1,11/2020,0,0,92000,"287,83"
8207507000,CN,ИМ,4,1,11/2020,0,0,92000,"1173,59"
3923509000,TR,ИМ,4,1,11/2020,0,0,92000,"912,43"
3903190009,CH,ЭК,4,1,11/2020,100000,0,92000,"97398,77"
8540208000,JP,ИМ,4,ШТ,11/2020,0,30,92000,"336033,05"
8536501509,UA,ЭК,4,1,11/2020,0,0,92000,"168,83"
8431498009,BY,ЭК,4,1,11/2020,0,0,92000,"56,87"
8546909000,US,ИМ,4,1,11/2020,0,0,92000,"68,43"
8512400009,KZ,ЭК,4,ШТ,11/2020,0,22,92000,"169,88"
8708949909,AZ,ЭК,4,1,11/2020,0,0,92000,"3841,68"
8507208008,BY,ЭК,4,ШТ,11/2020,0,31,92000,"1706,38"
8433900000,US,ИМ,4,1,11/2020,0,0,92000,"20766,36"
8423829000,CN,ИМ,4,ШТ,11/2020,105,1,92000,"3021,11"
8481807399,BY,ИМ,4,1,11/2020,0,0,92000,343
7320208508,TH,ИМ,4,1,11/2020,0,0,92000,"14,69"
2903120000,UZ,ЭК,4,1,12/2020,10800,0,92000,"8413,73"
2208307100,GB,ИМ,4,Л 100% СПИРТА,12/2020,0,0,92000,"17088,98"
1901909900,US,ЭК,4,1,12/2020,1056,0,92000,1824
7320208508,GN,ЭК,4,1,12/2020,0,0,92000,"5,29"
8424890009,DE,ЭК,4,ШТ,12/2020,2100,1,92000,"12651,23"
8414801100,KG,ЭК,4,ШТ,12/2020,0,1,92000,"120,29"
7307291008,CF,ЭК,4,1,12/2020,0,0,92000,"281,61"
4010310000,TR,ИМ,4,1,12/2020,0,0,92000,"9446,54"
4009120009,MX,ИМ,4,1,12/2020,0,0,92000,"4425,34"
4017000009,CN,ИМ,4,1,12/2020,0,0,92000,"91,49"
4009310000,FR,ИМ,4,1,12/2020,0,0,92000,"23,88"
4011209000,HU,ЭК,4,ШТ,12/2020,0,1592,92000,"256975,15"
9026102900,GE,ЭК,4,ШТ,12/2020,115,100,92000,6156
9025808000,BY,ЭК,4,ШТ,12/2020,0,100,92000,"354,0049"
8482300009,NNN,ИМ,4,ШТ,12/2020,0,326,92000,"10911,8"
8708949909,BE,ИМ,4,1,12/2020,0,0,92000,"7,34"
8483602000,ZA,ЭК,4,ШТ,12/2020,0,1,92000,"26,03"
8414801100,NL,ИМ,4,ШТ,12/2020,0,1,92000,"691,53"
8413200000,UZ,ЭК,4,ШТ,12/2020,0,28,92000,"485,17"
8418408001,BY,ЭК,4,ШТ,12/2020,78,1,92000,"230,64"
7318220009,BR,ЭК,4,1,12/2020,0,0,92000,"20,52"
8481808199,UA,ЭК,4,1,12/2020,0,0,92000,"1139,55"
7608208907,HU,ИМ,4,1,12/2020,0,0,92000,"97,4"
7419999000,CZ,ИМ,4,1,12/2020,0,0,92000,"5757,89"
7306619909,AZ,ЭК,4,1,12/2020,246221,0,92000,"145705,65"
7306699009,KZ,ЭК,4,1,12/2020,82467,0,92000,"58642,22"
7318165000,AM,ЭК,4,1,12/2020,0,0,92000,"321,88"
7318156900,DE,ИМ,4,1,12/2020,0,0,92000,"13403,33"
4202918000,CN,ИМ,4,ШТ,12/2020,0,17,92000,"687,68"
3920202109,BE,ИМ,4,1,12/2020,18647,0,92000,"72000,55"
3919900000,CA,ИМ,4,1,12/2020,0,0,92000,"3,47"
4812000000,LT,ЭК,4,1,12/2020,0,0,92000,"124,26"
1704906500,BY,ИМ,4,1,12/2020,0,0,92000,"17776,87"
3004100005,BY,ИМ,4,1,12/2020,0,0,92000,"1170,12"
8708919909,TR,ИМ,4,1,12/2020,0,0,92000,"1726,35"
3901209009,CH,ЭК,4,1,12/2020,41250,0,92000,"41639,22"
4002390000,PT,ЭК,4,1,12/2020,173880,0,92000,"319172,41"
4011209000,GR,ЭК,4,ШТ,12/2020,0,1933,92000,"329626,47"
8536900100,MX,ИМ,4,1,12/2020,0,0,92000,"84,87"
8708405009,GN,ЭК,4,1,12/2020,0,0,92000,"1584,44"
9017801000,UA,ИМ,4,ШТ,12/2020,0,2,92000,"38,94"
9025198009,MX,ИМ,4,ШТ,12/2020,0,68,92000,"1339,69"
9025118000,US,ИМ,4,ШТ,12/2020,0,2,92000,"8,89"
8409990001,KZ,ЭК,4,1,12/2020,0,0,92000,"853,96"
8482400009,MD,ЭК,4,ШТ,12/2020,0,133,92000,"159,12"
8467295100,CN,ИМ,4,ШТ,12/2020,0,500,92000,"5694,27"
8302200000,UA,ЭК,4,1,12/2020,0,0,92000,"205,78"
8301600009,ML,ЭК,4,1,12/2020,0,0,92000,"5,17"
7307239000,BY,ИМ,4,1,12/2020,17,0,92000,"1328,11"
7318155900,TW,ИМ,4,1,12/2020,0,0,92000,"367,94"
8526920008,CZ,ИМ,4,ШТ,12/2020,0,2241,92000,"16496,98"
6204631800,CN,ИМ,4,ШТ,12/2020,0,4,92000,"164,37"
6005379000,CN,ИМ,4,1,12/2020,0,0,92000,"80343,8"
9026108900,FR,ЭК,4,ШТ,12/2020,0,1,92000,"69,62"
8708405009,KZ,ЭК,4,1,12/2020,0,0,92000,"39129,85"
7306307209,DE,ИМ,4,1,12/2020,0,0,92000,"5827,39"
5703301200,TR,ИМ,4,М2,12/2020,0,0,92000,"62664,77"
5806329000,UA,ЭК,4,1,12/2020,0,0,92000,"108,65"
4811600000,KZ,ЭК,4,1,12/2020,0,0,92000,"110833,74"
6109100000,UA,ЭК,4,ШТ,12/2020,0,28,92000,"146,36"
7604299000,HU,ЭК,4,1,12/2020,0,0,92000,"30300,21"
7010904100,AZ,ЭК,4,ШТ,12/2020,13371,17496,92000,"8300,36"
7318165000,LT,ЭК,4,1,12/2020,0,0,92000,"66,34"
8207701000,DE,ИМ,4,1,12/2020,0,0,92000,"1759,54"
6903201000,CZ,ИМ,4,1,12/2020,6,0,92000,"173,22"
3921131000,UZ,ЭК,4,1,12/2020,0,0,92000,"28231,95"
3401190000,DE,ИМ,4,1,12/2020,0,0,92000,"29,5"
4010390000,FR,ЭК,4,1,12/2020,0,0,92000,"3358,21"
2402209000,PL,ИМ,4,1000 ШТ,12/2020,0,20,92000,"1501,35"
2208601100,SE,ИМ,4,Л 100% СПИРТА,12/2020,0,0,92000,"753,53"
9018908409,UZ,ЭК,4,ШТ,12/2020,0,25,92000,"85060,85"
8518299500,US,ИМ,4,ШТ,12/2020,0,240,92000,"1046,8"
8483908909,RS,ЭК,4,1,12/2020,0,0,92000,"176,28"
8536900100,FR,ИМ,4,1,12/2020,0,0,92000,"1213,67"
8481805100,GB,ИМ,4,1,12/2020,0,0,92000,"1838,69"
8413200000,BY,ЭК,4,ШТ,12/2020,77,70,92000,"306,13"
8482500009,BE,ИМ,4,ШТ,12/2020,0,5,92000,"58,99"
8412390009,UZ,ЭК,4,ШТ,12/2020,72,24,92000,"438,5"
7320208108,TW,ИМ,4,1,12/2020,0,0,92000,"37,67"
7608202009,DE,ИМ,4,1,12/2020,0,0,92000,"8914,21"
8418690008,KZ,ЭК,4,1,12/2020,11630,0,92000,"75644,85"
8512909009,BE,ИМ,4,1,12/2020,0,0,92000,"21,63"
3926909709,AT,ЭК,4,1,12/2020,0,0,92000,"122841,05"
3926909709,PL,ИМ,4,1,12/2020,0,0,92000,"238716,93"
4823908597,KZ,ЭК,4,1,12/2020,0,0,92000,"1,42"
4005910000,CN,ИМ,4,1,12/2020,1362,0,92000,"2479,78"
3909509009,TR,ИМ,4,1,12/2020,120,0,92000,"775,27"
9017801000,UA,ЭК,4,ШТ,12/2020,0,6,92000,"17,18"
8536501509,GB,ИМ,4,1,12/2020,0,0,92000,"42,17"
8716393009,AM,ЭК,4,ШТ,12/2020,119000,14,92000,"438018,92"
8484200000,BY,ЭК,4,ШТ,12/2020,0,16,92000,"62,15"
8413606100,KG,ЭК,4,ШТ,12/2020,0,2,92000,"175,53"
8471607000,CN,ИМ,4,ШТ,12/2020,0,19802,92000,"28237,66"
7326199009,DK,ИМ,4,1,12/2020,0,0,92000,"6835,53"
7304900009,MX,ИМ,4,1,12/2020,0,0,92000,"12,96"
6302910000,UA,ЭК,4,1,12/2020,132,0,92000,"1109,22"
7010200000,KZ,ЭК,4,ШТ,12/2020,261,430,92000,"833,3"
8418402001,UA,ЭК,4,ШТ,12/2020,2813,50,92000,"8866,76"
4016930005,SK,ИМ,4,1,12/2020,0,0,92000,"3974,86"
4805910000,CN,ИМ,4,1,12/2020,103771,0,92000,"193669,1"
3921131000,CZ,ЭК,4,1,12/2020,0,0,92000,"69925,36"
0902200000,KZ,ЭК,4,1,12/2020,0,0,92000,"108,98"
8708803509,MD,ЭК,4,1,12/2020,0,0,92000,"610,98"
8483102909,TR,ИМ,4,ШТ,12/2020,0,1,92000,"76,63"
8501310000,KZ,ЭК,4,ШТ,12/2020,0,58,92000,"895,3"
8533401000,ES,ИМ,4,1,01/2020,0,0,94000,"41,42"
9401790009,BY,ЭК,4,ШТ,01/2020,0,260,94000,"1383,22"
8541401009,DE,ИМ,4,ШТ,01/2020,0,5,94000,"54,44"
8536419000,KZ,ЭК,4,1,01/2020,1,0,94000,"269,87"
8504509500,TW,ИМ,4,ШТ,01/2020,0,2004,94000,"128,18"
7320208108,GE,ЭК,4,1,01/2020,2,0,94000,"136,91"
8532250000,US,ИМ,4,1,01/2020,0,0,94000,"95,05"
8536699008,ID,ИМ,4,1,01/2020,0,0,94000,"90,75"
8536501509,RO,ИМ,4,1,01/2020,6303,0,94000,"433515,19"
8414594000,KZ,ЭК,4,ШТ,01/2020,0,3,94000,"931,99"
7228308900,KZ,ЭК,4,1,01/2020,2790,0,94000,"1833,71"
8542399010,VN,ИМ,4,ШТ,01/2020,0,10000,94000,"1955,84"
8450900000,CN,ИМ,4,1,01/2020,0,0,94000,"806,74"
7419910000,KZ,ЭК,4,1,01/2020,0,0,94000,"27,42"
7419999000,BY,ИМ,4,1,01/2020,0,0,94000,"169,49"
4016999708,CN,ИМ,4,1,01/2020,0,0,94000,"1884,39"
8708709909,CN,ИМ,4,1,01/2020,0,0,94000,"208,97"
8547200009,DE,ИМ,4,1,01/2020,7,0,94000,"138,54"
3212900000,KG,ЭК,4,1,02/2020,500,0,94000,"5878,52"
8482919000,US,ИМ,4,1,02/2020,0,0,94000,"66,12"
8504509500,FR,ИМ,4,ШТ,02/2020,0,167,94000,"7563,3"
4911101009,KZ,ЭК,4,1,02/2020,4,0,94000,"15,23"
8536693000,HU,ИМ,4,1,02/2020,0,0,94000,"124,26"
8413910008,KZ,ЭК,4,1,02/2020,0,0,94000,"19506,14"
3926909709,AT,ИМ,4,1,02/2020,0,0,94000,"76,2"
3921190000,UA,ЭК,4,1,02/2020,16352,0,94000,"65847,8"
9026204000,BY,ИМ,4,ШТ,02/2020,0,420,94000,"1030,59"
8532250000,JP,ИМ,4,1,02/2020,0,0,94000,"86,73"
8541300009,MA,ИМ,4,ШТ,02/2020,0,42,94000,"23,9"
6001100000,CN,ИМ,4,1,02/2020,0,0,94000,"2017,07"
7219331009,TW,ИМ,4,1,02/2020,13330,0,94000,"22860,68"
4009120009,TR,ИМ,4,1,02/2020,0,0,94000,"13962,5"
7320208908,PH,ИМ,4,1,02/2020,0,0,94000,400
7318159009,CN,ИМ,4,1,02/2020,0,0,94000,"31164,96"
XXXXXXXXXX,ES,ИМ,4,1,02/2020,0,0,94000,"86286,22"
8536699008,LI,ИМ,4,1,02/2020,0,0,94000,"267,3"
8544429007,BY,ИМ,4,1,02/2020,0,0,94000,"1547,83"
0403905302,KZ,ЭК,4,1,03/2020,0,0,94000,"672,4"
3917320009,US,ИМ,4,1,03/2020,0,0,94000,"23,89"
8436809000,KZ,ЭК,4,1,03/2020,1120,0,94000,5282
7106920000,KR,ЭК,4,Г,03/2020,0,15132,94000,"3264,75"
3919900000,UA,ЭК,4,1,03/2020,6438,0,94000,"27656,2"
9017809000,CN,ИМ,4,ШТ,03/2020,0,5,94000,20
7214919000,LV,ЭК,4,1,03/2020,2660,0,94000,"2638,36"
7106920000,IN,ЭК,4,Г,03/2020,0,11470,94000,"26943,92"
7318190009,CN,ИМ,4,1,03/2020,0,0,94000,"56,83"
8413704500,BY,ЭК,4,ШТ,03/2020,120,3,94000,"1086,36"
8533100000,CR,ИМ,4,1,03/2020,0,0,94000,"89,22"
8428399009,BY,ЭК,4,ШТ,03/2020,7500,5,94000,"15738,12"
8007008000,KR,ЭК,4,1,03/2020,500,0,94000,"54206,15"
7318159009,FR,ИМ,4,1,03/2020,0,0,94000,"33202,75"
6505003000,TW,ИМ,4,ШТ,03/2020,0,6,94000,"94,43"
6206400000,CN,ИМ,4,ШТ,03/2020,0,15,94000,"304,65"
8533100000,US,ИМ,4,1,03/2020,0,0,94000,"5517,58"
8481808199,TW,ИМ,4,1,03/2020,0,0,94000,"1035,94"
8434200000,KG,ЭК,4,ШТ,03/2020,2680,4,94000,"29952,3"
7320208108,BY,ИМ,4,1,04/2020,0,0,94000,"76,13"
4010390000,BY,ЭК,4,1,04/2020,196,0,94000,"577,67"
8542329000,TW,ИМ,4,ШТ,04/2020,0,4,94000,"112,03"
0403109100,KZ,ЭК,4,1,04/2020,0,0,94000,"602,89"
8517620003,BY,ИМ,4,ШТ,04/2020,0,1,94000,1199
8533210000,TW,ИМ,4,1,04/2020,0,0,94000,"444,88"
8708913509,BY,ЭК,4,1,04/2020,748,0,94000,"2213,95"
8708309909,RO,ИМ,4,1,04/2020,0,0,94000,"26561,81"
8532290000,CN,ИМ,4,1,04/2020,0,0,94000,"801,05"
8484900000,BY,ИМ,4,1,04/2020,20,0,94000,"17,68"
9603909900,CN,ИМ,4,ШТ,04/2020,0,7850,94000,"2887,02"
4016999109,CN,ИМ,4,1,04/2020,0,0,94000,"278,69"
8483908909,KZ,ЭК,4,1,04/2020,0,0,94000,"165,02"
8542339000,CN,ИМ,4,ШТ,04/2020,0,1728,94000,"4378,92"
9004909000,CN,ИМ,4,ШТ,04/2020,0,920,94000,"2732,8"
8504502000,HU,ИМ,4,ШТ,04/2020,0,43,94000,"62,44"
5808900000,BY,ЭК,4,1,04/2020,0,0,94000,"50,68"
3405909000,AM,ЭК,4,1,04/2020,229,0,94000,"571,95"
3923900000,IT,ИМ,4,1,04/2020,55,0,94000,"421,72"
7320208108,RO,ИМ,4,1,04/2020,12,0,94000,"944,84"
9615110000,CN,ИМ,4,1,04/2020,0,0,94000,"3464,37"
8708949909,PL,ИМ,4,1,04/2020,77440,0,94000,"1364821,7"
8516900000,KZ,ЭК,4,1,04/2020,50,0,94000,"18,56"
8203200009,SE,ИМ,4,1,04/2020,0,0,94000,"630,76"
8413506900,UZ,ЭК,4,ШТ,04/2020,7800,3,94000,"26847,24"
9610000000,KZ,ЭК,4,1,05/2020,0,0,94000,"14619,65"
3214900009,KZ,ЭК,4,1,05/2020,0,0,94000,421
8481900000,CN,ИМ,4,1,05/2020,0,0,94000,"73780,61"
8523494500,FR,ИМ,4,ШТ,05/2020,0,2,94000,"21,81"
9403401000,AB,ЭК,4,ШТ,05/2020,1800,11,94000,"1772,23"
8508190009,KZ,ЭК,4,ШТ,05/2020,0,22,94000,"1130,11"
7315119000,DE,ИМ,4,1,05/2020,0,0,94000,"23722,52"
8533210000,PL,ИМ,4,1,05/2020,0,0,94000,"56,09"
8532300000,JP,ИМ,4,1,05/2020,0,0,94000,"70,01"
9031803800,PL,ЭК,4,ШТ,05/2020,20,2,94000,"24489,93"
8409990009,PL,ЭК,4,1,05/2020,44,0,94000,"759,48"
8532240000,BR,ИМ,4,1,05/2020,0,0,94000,"167,71"
9030331000,BY,ЭК,4,ШТ,05/2020,0,32,94000,"10331,49"
8532290000,IL,ИМ,4,1,05/2020,0,0,94000,"585,01"
5806200000,CN,ИМ,4,1,05/2020,0,0,94000,"1363,08"
8205598099,UZ,ЭК,4,1,05/2020,20,0,94000,"115,82"
XXXXXXXXXX,IR,ЭК,4,1,05/2020,0,0,94000,"282671,57"
8548909000,TW,ИМ,4,1,06/2020,0,0,94000,"1714,83"
3917320001,BY,ИМ,4,1,06/2020,0,0,94000,"59,96"
9030331000,CH,ИМ,4,ШТ,06/2020,0,11,94000,"180,19"
8541100009,IN,ИМ,4,ШТ,06/2020,0,567,94000,"973,41"
3405100000,KZ,ЭК,4,1,06/2020,0,0,94000,"316,19"
2104100000,BY,ЭК,4,1,06/2020,0,0,94000,"24,77"
8536699008,IN,ИМ,4,1,06/2020,0,0,94000,"655,89"
8541290000,JP,ИМ,4,ШТ,06/2020,0,86,94000,"132,43"
8481201009,CN,ИМ,4,1,06/2020,0,0,94000,"588,9"
7318159009,BY,ИМ,4,1,06/2020,0,0,94000,"22,87"
8428208009,KZ,ЭК,4,ШТ,06/2020,16,1,94000,"1130,19"
8532220000,AT,ИМ,4,1,06/2020,0,0,94000,"3238,65"
6104430000,BY,ЭК,4,ШТ,06/2020,0,46,94000,"601,45"
8532250000,DE,ИМ,4,1,06/2020,0,0,94000,"1361,71"
8108906008,DE,ЭК,4,1,06/2020,0,0,94000,"47251,97"
6804210000,TW,ИМ,4,1,06/2020,0,0,94000,"5224,5"
3921131000,BY,ЭК,4,1,06/2020,25,0,94000,193
8532210000,ID,ИМ,4,1,06/2020,0,0,94000,"34,19"
8413708100,PL,ИМ,4,ШТ,07/2020,0,5,94000,"2673,67"
6104690002,BY,ЭК,4,ШТ,07/2020,0,9,94000,"29,52"
8531809500,HK,ИМ,4,ШТ,07/2020,0,17,94000,"36,06"
8542339000,MA,ИМ,4,ШТ,07/2020,0,6417,94000,"798,55"
8544200000,US,ИМ,4,1,07/2020,0,0,94000,"1320,09"
7326909409,KZ,ЭК,4,1,07/2020,289,0,94000,"2504,54"
3917320009,CN,ИМ,4,1,07/2020,0,0,94000,"1298,66"
6112200000,KZ,ЭК,4,ШТ,07/2020,0,4,94000,"61,55"
4009120009,TR,ИМ,4,1,07/2020,0,0,94000,"6777,97"
8511500008,RO,ИМ,4,ШТ,07/2020,6408,1000,94000,"66894,46"
8532250000,KR,ИМ,4,1,07/2020,0,0,94000,"47,84"
8542326900,TW,ИМ,4,ШТ,07/2020,0,3,94000,"537,73"
8482109008,FR,ИМ,4,ШТ,07/2020,5256,24000,94000,"65632,44"
7318290009,FR,ИМ,4,1,07/2020,291,0,94000,"3152,46"
2101209200,BY,ЭК,4,1,07/2020,10,0,94000,"180,53"
9506911000,KZ,ЭК,4,1,07/2020,557,0,94000,65
8536900100,CN,ИМ,4,1,07/2020,0,0,94000,"361,34"
8714963009,CN,ИМ,4,1,07/2020,0,0,94000,"4965,39"
8514900000,CN,ИМ,4,1,07/2020,340,0,94000,"9386,73"
8436910000,KZ,ЭК,4,1,07/2020,545,0,94000,"1009,89"
6110119000,BY,ЭК,4,ШТ,07/2020,0,36,94000,"236,58"
6204339000,BG,ИМ,4,ШТ,07/2020,0,6,94000,"376,96"
3006109000,BY,ИМ,4,1,07/2020,11,0,94000,"2003,46"
XXXXXXXXXX,BY,ИМ,4,1,07/2020,0,0,94000,"36684,74"
8532290000,JP,ИМ,4,1,07/2020,0,0,94000,"116,26"
3919900000,UA,ЭК,4,1,08/2020,5304,0,94000,"24999,62"
